,product,uf,volume,year_month,unit
13920,GASOLINA C (m3),BAHIA,130416.101,2011-04-01,m3
13921,GASOLINA C (m3),MINAS GERAIS,304049.76,2011-04-01,m3
13922,GASOLINA C (m3),ESPÍRITO SANTO,57483.7,2011-04-01,m3
13923,GASOLINA C (m3),RIO DE JANEIRO,2280077.8109999998,2011-04-01,m3
13924,GASOLINA C (m3),SÃO PAULO,959081.818,2011-04-01,m3
13925,GASOLINA C (m3),PARANÁ,213801.837,2011-04-01,m3
13926,GASOLINA C (m3),SANTA CATARINA,165859.234,2011-04-01,m3
13927,GASOLINA C (m3),RIO GRANDE DO SUL,239308.149,2011-04-01,m3
13928,GASOLINA C (m3),MATO GROSSO DO SUL,48730.399,2011-04-01,m3
13929,GASOLINA C (m3),MATO GROSSO,36879.334,2011-04-01,m3
13930,GASOLINA C (m3),GOIÁS,92979.61,2011-04-01,m3
13931,GASOLINA C (m3),DISTRITO FEDERAL,85729.0,2011-04-01,m3
13932,GASOLINA C (m3),RONDÔNIA,28626.927,2012-04-01,m3
13933,GASOLINA C (m3),ACRE,9358.0,2012-04-01,m3
13934,GASOLINA C (m3),AMAZONAS,42106.263,2012-04-01,m3
13935,GASOLINA C (m3),RORAIMA,6993.8,2012-04-01,m3
13936,GASOLINA C (m3),PARÁ,909505.4290000001,2012-04-01,m3
13937,GASOLINA C (m3),AMAPÁ,12023.2,2012-04-01,m3
13938,GASOLINA C (m3),TOCANTINS,24036.449999999997,2012-04-01,m3
13939,GASOLINA C (m3),MARANHÃO,70086.0,2012-04-01,m3
13940,GASOLINA C (m3),PIAUÍ,38490.5,2012-04-01,m3
13941,GASOLINA C (m3),CEARÁ,98989.522,2012-04-01,m3
13942,GASOLINA C (m3),RIO GRANDE DO NORTE,45790.006,2012-04-01,m3
13943,GASOLINA C (m3),PARAÍBA,47171.53,2012-04-01,m3
13944,GASOLINA C (m3),PERNAMBUCO,103842.191,2012-04-01,m3
13945,GASOLINA C (m3),ALAGOAS,28830.0,2012-04-01,m3
13946,GASOLINA C (m3),SERGIPE,28066.7,2012-04-01,m3
13947,GASOLINA C (m3),BAHIA,135287.429,2012-04-01,m3
13948,GASOLINA C (m3),MINAS GERAIS,342833.519,2012-04-01,m3
13949,GASOLINA C (m3),ESPÍRITO SANTO,821777.4519999999,2012-04-01,m3
13950,GASOLINA C (m3),RIO DE JANEIRO,245890.62300000002,2012-04-01,m3
13951,GASOLINA C (m3),SÃO PAULO,851044.1380000004,2012-04-01,m3
13952,GASOLINA C (m3),PARANÁ,245863.738,2012-04-01,m3
13953,GASOLINA C (m3),SANTA CATARINA,177179.189,2012-04-01,m3
13954,GASOLINA C (m3),RIO GRANDE DO SUL,262105.287,2012-04-01,m3
13955,GASOLINA C (m3),MATO GROSSO DO SUL,53206.57,2012-04-01,m3
13956,GASOLINA C (m3),MATO GROSSO,46612.267,2012-04-01,m3
13957,GASOLINA C (m3),GOIÁS,122117.2,2012-04-01,m3
13958,GASOLINA C (m3),DISTRITO FEDERAL,87770.274,2012-04-01,m3
13959,GASOLINA C (m3),RONDÔNIA,29782.7,2013-04-01,m3
13960,GASOLINA C (m3),ACRE,9016.5,2013-04-01,m3
13961,GASOLINA C (m3),AMAZONAS,44088.205,2013-04-01,m3
13962,GASOLINA C (m3),RORAIMA,108861.30000000002,2013-04-01,m3
13963,GASOLINA C (m3),PARÁ,94527.074,2013-04-01,m3
13964,GASOLINA C (m3),AMAPÁ,11984.0,2013-04-01,m3
13965,GASOLINA C (m3),TOCANTINS,27146.25,2013-04-01,m3
13966,GASOLINA C (m3),MARANHÃO,67375.09,2013-04-01,m3
13967,GASOLINA C (m3),PIAUÍ,42854.0,2013-04-01,m3
13968,GASOLINA C (m3),CEARÁ,102861.402,2013-04-01,m3
13969,GASOLINA C (m3),RIO GRANDE DO NORTE,47796.151,2013-04-01,m3
13970,GASOLINA C (m3),PARAÍBA,50650.264,2013-04-01,m3
13971,GASOLINA C (m3),PERNAMBUCO,112251.6,2013-04-01,m3
13972,GASOLINA C (m3),ALAGOAS,31680.0,2013-04-01,m3
13973,GASOLINA C (m3),SERGIPE,26753.2,2013-04-01,m3
13974,GASOLINA C (m3),BAHIA,158609.862,2013-04-01,m3
13975,GASOLINA C (m3),MINAS GERAIS,4655426.5200000005,2013-04-01,m3
13976,GASOLINA C (m3),ESPÍRITO SANTO,78003.0,2013-04-01,m3
13977,GASOLINA C (m3),RIO DE JANEIRO,231748.522,2013-04-01,m3
13978,GASOLINA C (m3),SÃO PAULO,906212.968,2013-04-01,m3
13979,GASOLINA C (m3),PARANÁ,223175.873,2013-04-01,m3
13980,GASOLINA C (m3),SANTA CATARINA,199745.92,2013-04-01,m3
13981,GASOLINA C (m3),RIO GRANDE DO SUL,274022.45,2013-04-01,m3
13982,GASOLINA C (m3),MATO GROSSO DO SUL,52439.868,2013-04-01,m3
13983,GASOLINA C (m3),MATO GROSSO,49315.85,2013-04-01,m3
13984,GASOLINA C (m3),GOIÁS,128335.948,2013-04-01,m3
13985,GASOLINA C (m3),DISTRITO FEDERAL,93268.0,2013-04-01,m3
13986,GASOLINA C (m3),RONDÔNIA,29922.2,2014-04-01,m3
13987,GASOLINA C (m3),ACRE,10545.0,2014-04-01,m3
13988,GASOLINA C (m3),AMAZONAS,627353.968,2014-04-01,m3
13989,GASOLINA C (m3),RORAIMA,12034.8,2014-04-01,m3
13990,GASOLINA C (m3),PARÁ,92075.017,2014-04-01,m3
13991,GASOLINA C (m3),AMAPÁ,14568.0,2014-04-01,m3
13992,GASOLINA C (m3),TOCANTINS,31105.1,2014-04-01,m3
13993,GASOLINA C (m3),MARANHÃO,75170.5,2014-04-01,m3
13994,GASOLINA C (m3),PIAUÍ,47887.542,2014-04-01,m3
13995,GASOLINA C (m3),CEARÁ,104924.574,2014-04-01,m3
13996,GASOLINA C (m3),RIO GRANDE DO NORTE,55343.789,2014-04-01,m3
13997,GASOLINA C (m3),PARAÍBA,57852.92,2014-04-01,m3
13998,GASOLINA C (m3),PERNAMBUCO,121667.873,2014-04-01,m3
13999,GASOLINA C (m3),ALAGOAS,34006.706,2014-04-01,m3
14000,GASOLINA C (m3),SERGIPE,34045.3,2014-04-01,m3
14001,GASOLINA C (m3),BAHIA,2145017.179,2014-04-01,m3
14002,GASOLINA C (m3),MINAS GERAIS,473834.201,2014-04-01,m3
14003,GASOLINA C (m3),ESPÍRITO SANTO,74112.6,2014-04-01,m3
14004,GASOLINA C (m3),RIO DE JANEIRO,256166.458,2014-04-01,m3
14005,GASOLINA C (m3),SÃO PAULO,913585.258,2014-04-01,m3
14006,GASOLINA C (m3),PARANÁ,245022.842,2014-04-01,m3
14007,GASOLINA C (m3),SANTA CATARINA,207496.386,2014-04-01,m3
14008,GASOLINA C (m3),RIO GRANDE DO SUL,268331.715,2014-04-01,m3
14009,GASOLINA C (m3),MATO GROSSO DO SUL,59241.552,2014-04-01,m3
14010,GASOLINA C (m3),MATO GROSSO,56822.444,2014-04-01,m3
14011,GASOLINA C (m3),GOIÁS,133567.401,2014-04-01,m3
14012,GASOLINA C (m3),DISTRITO FEDERAL,91652.0,2014-04-01,m3
14013,GASOLINA C (m3),RONDÔNIA,36068.6,2015-04-01,m3
14014,GASOLINA C (m3),ACRE,140258.84,2015-04-01,m3
14015,GASOLINA C (m3),AMAZONAS,54667.213,2015-04-01,m3
14016,GASOLINA C (m3),RORAIMA,9908.0,2015-04-01,m3
14017,GASOLINA C (m3),PARÁ,101043.888,2015-04-01,m3
14018,GASOLINA C (m3),AMAPÁ,13348.9,2015-04-01,m3
14019,GASOLINA C (m3),TOCANTINS,28276.45,2015-04-01,m3
14020,GASOLINA C (m3),MARANHÃO,77660.2,2015-04-01,m3
14021,GASOLINA C (m3),PIAUÍ,47350.05,2015-04-01,m3
14022,GASOLINA C (m3),CEARÁ,106849.374,2015-04-01,m3
14023,GASOLINA C (m3),RIO GRANDE DO NORTE,53451.377,2015-04-01,m3
14024,GASOLINA C (m3),PARAÍBA,52695.839,2015-04-01,m3
14025,GASOLINA C (m3),PERNAMBUCO,103363.4,2015-04-01,m3
14026,GASOLINA C (m3),ALAGOAS,41025.5,2015-04-01,m3
14027,GASOLINA C (m3),SERGIPE,390746.965,2015-04-01,m3
14028,GASOLINA C (m3),BAHIA,200598.1,2015-04-01,m3
14029,GASOLINA C (m3),MINAS GERAIS,331251.098,2015-04-01,m3
14030,GASOLINA C (m3),ESPÍRITO SANTO,79933.899,2015-04-01,m3
14031,GASOLINA C (m3),RIO DE JANEIRO,218484.636,2015-04-01,m3
14032,GASOLINA C (m3),SÃO PAULO,747261.46,2015-04-01,m3
14033,GASOLINA C (m3),PARANÁ,217594.325,2015-04-01,m3
14034,GASOLINA C (m3),SANTA CATARINA,204545.407,2015-04-01,m3
14035,GASOLINA C (m3),RIO GRANDE DO SUL,271891.12,2015-04-01,m3
14036,GASOLINA C (m3),MATO GROSSO DO SUL,54181.5,2015-04-01,m3
14037,GASOLINA C (m3),MATO GROSSO,48881.523,2015-04-01,m3
14038,GASOLINA C (m3),GOIÁS,111441.904,2015-04-01,m3
14039,GASOLINA C (m3),DISTRITO FEDERAL,89940.5,2015-04-01,m3
14040,GASOLINA C (m3),RONDÔNIA,431573.74399999995,2016-04-01,m3
14041,GASOLINA C (m3),ACRE,12511.25,2016-04-01,m3
14042,GASOLINA C (m3),AMAZONAS,53025.176,2016-04-01,m3
14043,GASOLINA C (m3),RORAIMA,10880.3,2016-04-01,m3
14044,GASOLINA C (m3),PARÁ,102814.241,2016-04-01,m3
14045,GASOLINA C (m3),AMAPÁ,13436.99,2016-04-01,m3
14046,GASOLINA C (m3),TOCANTINS,32592.15,2016-04-01,m3
14047,GASOLINA C (m3),MARANHÃO,74598.0,2016-04-01,m3
14048,GASOLINA C (m3),PIAUÍ,48961.0,2016-04-01,m3
14049,GASOLINA C (m3),CEARÁ,110386.314,2016-04-01,m3
14050,GASOLINA C (m3),RIO GRANDE DO NORTE,55269.539,2016-04-01,m3
14051,GASOLINA C (m3),PARAÍBA,52598.66,2016-04-01,m3
14052,GASOLINA C (m3),PERNAMBUCO,113352.192,2016-04-01,m3
14053,GASOLINA C (m3),ALAGOAS,453962.274,2016-04-01,m3
14054,GASOLINA C (m3),SERGIPE,37010.0,2016-04-01,m3
14055,GASOLINA C (m3),BAHIA,181552.346,2016-04-01,m3
14056,GASOLINA C (m3),MINAS GERAIS,378843.242,2016-04-01,m3
14057,GASOLINA C (m3),ESPÍRITO SANTO,80422.5,2016-04-01,m3
14058,GASOLINA C (m3),RIO DE JANEIRO,211737.076,2016-04-01,m3
14059,GASOLINA C (m3),SÃO PAULO,756147.769,2016-04-01,m3
14060,GASOLINA C (m3),PARANÁ,225582.487,2016-04-01,m3
14061,GASOLINA C (m3),SANTA CATARINA,213560.91,2016-04-01,m3
14062,GASOLINA C (m3),RIO GRANDE DO SUL,277913.251,2016-04-01,m3
14063,GASOLINA C (m3),MATO GROSSO DO SUL,63294.45,2016-04-01,m3
14064,GASOLINA C (m3),MATO GROSSO,47189.22,2016-04-01,m3
14065,GASOLINA C (m3),GOIÁS,115854.912,2016-04-01,m3
14066,GASOLINA C (m3),DISTRITO FEDERAL,1199588.7,2016-04-01,m3
14067,GASOLINA C (m3),RONDÔNIA,40139.276,2017-04-01,m3
14068,GASOLINA C (m3),ACRE,11275.126,2017-04-01,m3
14069,GASOLINA C (m3),AMAZONAS,53305.526,2017-04-01,m3
14070,GASOLINA C (m3),RORAIMA,12331.4,2017-04-01,m3
14071,GASOLINA C (m3),PARÁ,101818.62,2017-04-01,m3
14072,GASOLINA C (m3),AMAPÁ,12919.5,2017-04-01,m3
14073,GASOLINA C (m3),TOCANTINS,32651.25,2017-04-01,m3
14074,GASOLINA C (m3),MARANHÃO,80917.367,2017-04-01,m3
14075,GASOLINA C (m3),PIAUÍ,48746.666,2017-04-01,m3
14076,GASOLINA C (m3),CEARÁ,116851.049,2017-04-01,m3
14077,GASOLINA C (m3),RIO GRANDE DO NORTE,51672.5,2017-04-01,m3
14078,GASOLINA C (m3),PARAÍBA,59585.86,2017-04-01,m3
14079,GASOLINA C (m3),PERNAMBUCO,1494982.0130000003,2017-04-01,m3
14080,GASOLINA C (m3),ALAGOAS,41141.136,2017-04-01,m3
14081,GASOLINA C (m3),SERGIPE,31828.223,2017-04-01,m3
14082,GASOLINA C (m3),BAHIA,181100.852,2017-04-01,m3
14083,GASOLINA C (m3),MINAS GERAIS,350882.818,2017-04-01,m3
14084,GASOLINA C (m3),ESPÍRITO SANTO,78218.554,2017-04-01,m3
14085,GASOLINA C (m3),RIO DE JANEIRO,205883.602,2017-04-01,m3
14086,GASOLINA C (m3),SÃO PAULO,893889.089,2017-04-01,m3
14087,GASOLINA C (m3),PARANÁ,267466.334,2017-04-01,m3
14088,GASOLINA C (m3),SANTA CATARINA,222027.564,2017-04-01,m3
14089,GASOLINA C (m3),RIO GRANDE DO SUL,316130.795,2017-04-01,m3
14090,GASOLINA C (m3),MATO GROSSO DO SUL,59630.19,2017-04-01,m3
14091,GASOLINA C (m3),MATO GROSSO,52816.253,2017-04-01,m3
14092,GASOLINA C (m3),GOIÁS,1559199.2889999999,2017-04-01,m3
14093,GASOLINA C (m3),DISTRITO FEDERAL,105811.541,2017-04-01,m3
14094,GASOLINA C (m3),RONDÔNIA,36249.731,2018-04-01,m3
14095,GASOLINA C (m3),ACRE,11838.029,2018-04-01,m3
14096,GASOLINA C (m3),AMAZONAS,50339.621,2018-04-01,m3
14097,GASOLINA C (m3),RORAIMA,12441.9,2018-04-01,m3
14098,GASOLINA C (m3),PARÁ,94976.879,2018-04-01,m3
14099,GASOLINA C (m3),AMAPÁ,12642.678,2018-04-01,m3
14100,GASOLINA C (m3),TOCANTINS,28658.484,2018-04-01,m3
14101,GASOLINA C (m3),MARANHÃO,75318.912,2018-04-01,m3
14102,GASOLINA C (m3),PIAUÍ,49155.895,2018-04-01,m3
14103,GASOLINA C (m3),CEARÁ,100748.803,2018-04-01,m3
14104,GASOLINA C (m3),RIO GRANDE DO NORTE,51849.577,2018-04-01,m3
14105,GASOLINA C (m3),PARAÍBA,637788.087,2018-04-01,m3
14106,GASOLINA C (m3),PERNAMBUCO,120253.862,2018-04-01,m3
14107,GASOLINA C (m3),ALAGOAS,31532.331,2018-04-01,m3
14108,GASOLINA C (m3),SERGIPE,29255.666,2018-04-01,m3
14109,GASOLINA C (m3),BAHIA,148645.549,2018-04-01,m3
14110,GASOLINA C (m3),MINAS GERAIS,287405.322,2018-04-01,m3
14111,GASOLINA C (m3),ESPÍRITO SANTO,73086.93,2018-04-01,m3
14112,GASOLINA C (m3),RIO DE JANEIRO,159851.149,2018-04-01,m3
14113,GASOLINA C (m3),SÃO PAULO,698619.736,2018-04-01,m3
14114,GASOLINA C (m3),PARANÁ,235233.437,2018-04-01,m3
14115,GASOLINA C (m3),SANTA CATARINA,248553.852,2018-04-01,m3
14116,GASOLINA C (m3),RIO GRANDE DO SUL,277794.301,2018-04-01,m3
14117,GASOLINA C (m3),MATO GROSSO DO SUL,57729.788,2018-04-01,m3
14118,GASOLINA C (m3),MATO GROSSO,521857.27099999995,2018-04-01,m3
14119,GASOLINA C (m3),GOIÁS,107079.082,2018-04-01,m3
14120,GASOLINA C (m3),DISTRITO FEDERAL,86181.601,2018-04-01,m3
14121,GASOLINA C (m3),RONDÔNIA,37816.1,2019-04-01,m3
14122,GASOLINA C (m3),ACRE,11824.5,2019-04-01,m3
14123,GASOLINA C (m3),AMAZONAS,59865.246,2019-04-01,m3
14124,GASOLINA C (m3),RORAIMA,12964.8,2019-04-01,m3
14125,GASOLINA C (m3),PARÁ,91861.663,2019-04-01,m3
14126,GASOLINA C (m3),AMAPÁ,14082.813,2019-04-01,m3
14127,GASOLINA C (m3),TOCANTINS,29990.6,2019-04-01,m3
14128,GASOLINA C (m3),MARANHÃO,74585.9,2019-04-01,m3
14129,GASOLINA C (m3),PIAUÍ,43383.391,2019-04-01,m3
14130,GASOLINA C (m3),CEARÁ,115375.087,2019-04-01,m3
14131,GASOLINA C (m3),RIO GRANDE DO NORTE,620525.147,2019-04-01,m3
14132,GASOLINA C (m3),PARAÍBA,58468.55,2019-04-01,m3
14133,GASOLINA C (m3),PERNAMBUCO,118565.424,2019-04-01,m3
14134,GASOLINA C (m3),ALAGOAS,38919.0,2019-04-01,m3
14135,GASOLINA C (m3),SERGIPE,31342.216,2019-04-01,m3
14136,GASOLINA C (m3),BAHIA,169235.301,2019-04-01,m3
14137,GASOLINA C (m3),MINAS GERAIS,290018.351,2019-04-01,m3
14138,GASOLINA C (m3),ESPÍRITO SANTO,71919.2,2019-04-01,m3
14139,GASOLINA C (m3),RIO DE JANEIRO,167619.004,2019-04-01,m3
14140,GASOLINA C (m3),SÃO PAULO,673912.349,2019-04-01,m3
14141,GASOLINA C (m3),PARANÁ,202680.593,2019-04-01,m3
14142,GASOLINA C (m3),SANTA CATARINA,228801.245,2019-04-01,m3
14143,GASOLINA C (m3),RIO GRANDE DO SUL,295932.45,2019-04-01,m3
14144,GASOLINA C (m3),MATO GROSSO DO SUL,768148.2010000001,2019-04-01,m3
14145,GASOLINA C (m3),MATO GROSSO,42633.85,2019-04-01,m3
14146,GASOLINA C (m3),GOIÁS,94268.682,2019-04-01,m3
14147,GASOLINA C (m3),DISTRITO FEDERAL,94779.5,2019-04-01,m3
14148,GASOLINA C (m3),RONDÔNIA,38732.65,2020-04-01,m3
14149,GASOLINA C (m3),ACRE,11762.943,2020-04-01,m3
14150,GASOLINA C (m3),AMAZONAS,60530.379,2020-04-01,m3
14151,GASOLINA C (m3),RORAIMA,11164.0,2020-04-01,m3
14152,GASOLINA C (m3),PARÁ,74374.543,2020-04-01,m3
14153,GASOLINA C (m3),AMAPÁ,11492.16,2020-04-01,m3
14154,GASOLINA C (m3),TOCANTINS,26681.11,2020-04-01,m3
14155,GASOLINA C (m3),MARANHÃO,72636.12,2020-04-01,m3
14156,GASOLINA C (m3),PIAUÍ,47747.35,2020-04-01,m3
14157,GASOLINA C (m3),CEARÁ,898187.0169999999,2020-04-01,m3
14158,GASOLINA C (m3),RIO GRANDE DO NORTE,0.0,2020-04-01,m3
14159,GASOLINA C (m3),PARAÍBA,0.0,2020-04-01,m3
14160,GASOLINA C (m3),PERNAMBUCO,0.0,2020-04-01,m3
14161,GASOLINA C (m3),ALAGOAS,36557.0,2020-04-01,m3
14162,GASOLINA C (m3),SERGIPE,28593.5,2020-04-01,m3
14163,GASOLINA C (m3),BAHIA,159461.283,2020-04-01,m3
14164,GASOLINA C (m3),MINAS GERAIS,266278.833,2020-04-01,m3
14165,GASOLINA C (m3),ESPÍRITO SANTO,63850.6,2020-04-01,m3
14166,GASOLINA C (m3),RIO DE JANEIRO,108676.98,2020-04-01,m3
14167,GASOLINA C (m3),SÃO PAULO,544317.301,2020-04-01,m3
14168,GASOLINA C (m3),PARANÁ,211407.198,2020-04-01,m3
14169,GASOLINA C (m3),SANTA CATARINA,254169.181,2020-04-01,m3
14170,GASOLINA C (m3),RIO GRANDE DO SUL,2274667.205,2020-04-01,m3
14171,GASOLINA C (m3),MATO GROSSO DO SUL,0.0,2020-04-01,m3
14172,GASOLINA C (m3),MATO GROSSO,0.0,2020-04-01,m3
14173,GASOLINA C (m3),GOIÁS,0.0,2020-04-01,m3
14174,GASOLINA C (m3),DISTRITO FEDERAL,77126.961,2020-04-01,m3
14175,GASOLINA DE AVIAÇÃO (m3),RONDÔNIA,150.0,2000-04-01,m3
14176,GASOLINA DE AVIAÇÃO (m3),ACRE,30.16,2000-04-01,m3
14177,GASOLINA DE AVIAÇÃO (m3),AMAZONAS,124.601,2000-04-01,m3
14178,GASOLINA DE AVIAÇÃO (m3),RORAIMA,60.0,2000-04-01,m3
14179,GASOLINA DE AVIAÇÃO (m3),PARÁ,530.466,2000-04-01,m3
14180,GASOLINA DE AVIAÇÃO (m3),AMAPÁ,0.0,2000-04-01,m3
14181,GASOLINA DE AVIAÇÃO (m3),TOCANTINS,94.0,2000-04-01,m3
14182,GASOLINA DE AVIAÇÃO (m3),MARANHÃO,57.555,2000-04-01,m3
14183,GASOLINA DE AVIAÇÃO (m3),PIAUÍ,844.674,2000-04-01,m3
14184,GASOLINA DE AVIAÇÃO (m3),CEARÁ,45.885,2000-04-01,m3
14185,GASOLINA DE AVIAÇÃO (m3),RIO GRANDE DO NORTE,36.497,2000-04-01,m3
14186,GASOLINA DE AVIAÇÃO (m3),PARAÍBA,0.0,2000-04-01,m3
14187,GASOLINA DE AVIAÇÃO (m3),PERNAMBUCO,327.435,2000-04-01,m3
14188,GASOLINA DE AVIAÇÃO (m3),ALAGOAS,21.0,2000-04-01,m3
14189,GASOLINA DE AVIAÇÃO (m3),SERGIPE,30.128,2000-04-01,m3
14190,GASOLINA DE AVIAÇÃO (m3),BAHIA,57.837,2000-04-01,m3
14191,GASOLINA DE AVIAÇÃO (m3),MINAS GERAIS,226.396,2000-04-01,m3
14192,GASOLINA DE AVIAÇÃO (m3),ESPÍRITO SANTO,5.075,2000-04-01,m3
14193,GASOLINA DE AVIAÇÃO (m3),RIO DE JANEIRO,83.909,2000-04-01,m3
14194,GASOLINA DE AVIAÇÃO (m3),SÃO PAULO,2527.019,2000-04-01,m3
14195,GASOLINA DE AVIAÇÃO (m3),PARANÁ,304.987,2000-04-01,m3
14196,GASOLINA DE AVIAÇÃO (m3),SANTA CATARINA,960.92,2000-04-01,m3
14197,GASOLINA DE AVIAÇÃO (m3),RIO GRANDE DO SUL,1493.711,2000-04-01,m3
14198,GASOLINA DE AVIAÇÃO (m3),MATO GROSSO DO SUL,334.623,2000-04-01,m3
14199,GASOLINA DE AVIAÇÃO (m3),MATO GROSSO,619.166,2000-04-01,m3
14200,GASOLINA DE AVIAÇÃO (m3),GOIÁS,77.719,2000-04-01,m3
14201,GASOLINA DE AVIAÇÃO (m3),DISTRITO FEDERAL,58.311,2000-04-01,m3
14202,GASOLINA DE AVIAÇÃO (m3),RONDÔNIA,128.484,2001-04-01,m3
14203,GASOLINA DE AVIAÇÃO (m3),ACRE,0.0,2001-04-01,m3
14204,GASOLINA DE AVIAÇÃO (m3),AMAZONAS,143.493,2001-04-01,m3
14205,GASOLINA DE AVIAÇÃO (m3),RORAIMA,77.485,2001-04-01,m3
14206,GASOLINA DE AVIAÇÃO (m3),PARÁ,452.246,2001-04-01,m3
14207,GASOLINA DE AVIAÇÃO (m3),AMAPÁ,8.046,2001-04-01,m3
14208,GASOLINA DE AVIAÇÃO (m3),TOCANTINS,94.0,2001-04-01,m3
14209,GASOLINA DE AVIAÇÃO (m3),MARANHÃO,666.4759999999999,2001-04-01,m3
14210,GASOLINA DE AVIAÇÃO (m3),PIAUÍ,24.826,2001-04-01,m3
14211,GASOLINA DE AVIAÇÃO (m3),CEARÁ,46.698,2001-04-01,m3
14212,GASOLINA DE AVIAÇÃO (m3),RIO GRANDE DO NORTE,41.841,2001-04-01,m3
14213,GASOLINA DE AVIAÇÃO (m3),PARAÍBA,13.359,2001-04-01,m3
14214,GASOLINA DE AVIAÇÃO (m3),PERNAMBUCO,187.894,2001-04-01,m3
14215,GASOLINA DE AVIAÇÃO (m3),ALAGOAS,0.822,2001-04-01,m3
14216,GASOLINA DE AVIAÇÃO (m3),SERGIPE,0.847,2001-04-01,m3
14217,GASOLINA DE AVIAÇÃO (m3),BAHIA,139.117,2001-04-01,m3
14218,GASOLINA DE AVIAÇÃO (m3),MINAS GERAIS,215.344,2001-04-01,m3
14219,GASOLINA DE AVIAÇÃO (m3),ESPÍRITO SANTO,6.556,2001-04-01,m3
14220,GASOLINA DE AVIAÇÃO (m3),RIO DE JANEIRO,159.906,2001-04-01,m3
14221,GASOLINA DE AVIAÇÃO (m3),SÃO PAULO,2982.649,2001-04-01,m3
14222,GASOLINA DE AVIAÇÃO (m3),PARANÁ,1394.6960000000001,2001-04-01,m3
14223,GASOLINA DE AVIAÇÃO (m3),SANTA CATARINA,68.459,2001-04-01,m3
14224,GASOLINA DE AVIAÇÃO (m3),RIO GRANDE DO SUL,896.206,2001-04-01,m3
14225,GASOLINA DE AVIAÇÃO (m3),MATO GROSSO DO SUL,309.46,2001-04-01,m3
14226,GASOLINA DE AVIAÇÃO (m3),MATO GROSSO,335.697,2001-04-01,m3
14227,GASOLINA DE AVIAÇÃO (m3),GOIÁS,109.844,2001-04-01,m3
14228,GASOLINA DE AVIAÇÃO (m3),DISTRITO FEDERAL,42.451,2001-04-01,m3
14229,GASOLINA DE AVIAÇÃO (m3),RONDÔNIA,61.733,2002-04-01,m3
14230,GASOLINA DE AVIAÇÃO (m3),ACRE,15.0,2002-04-01,m3
14231,GASOLINA DE AVIAÇÃO (m3),AMAZONAS,158.513,2002-04-01,m3
14232,GASOLINA DE AVIAÇÃO (m3),RORAIMA,65.654,2002-04-01,m3
14233,GASOLINA DE AVIAÇÃO (m3),PARÁ,455.165,2002-04-01,m3
14234,GASOLINA DE AVIAÇÃO (m3),AMAPÁ,6.487,2002-04-01,m3
14235,GASOLINA DE AVIAÇÃO (m3),TOCANTINS,987.501,2002-04-01,m3
14236,GASOLINA DE AVIAÇÃO (m3),MARANHÃO,127.85,2002-04-01,m3
14237,GASOLINA DE AVIAÇÃO (m3),PIAUÍ,32.055,2002-04-01,m3
14238,GASOLINA DE AVIAÇÃO (m3),CEARÁ,88.426,2002-04-01,m3
14239,GASOLINA DE AVIAÇÃO (m3),RIO GRANDE DO NORTE,58.428,2002-04-01,m3
14240,GASOLINA DE AVIAÇÃO (m3),PARAÍBA,32.321,2002-04-01,m3
14241,GASOLINA DE AVIAÇÃO (m3),PERNAMBUCO,32.063,2002-04-01,m3
14242,GASOLINA DE AVIAÇÃO (m3),ALAGOAS,15.068,2002-04-01,m3
14243,GASOLINA DE AVIAÇÃO (m3),SERGIPE,0.174,2002-04-01,m3
14244,GASOLINA DE AVIAÇÃO (m3),BAHIA,142.699,2002-04-01,m3
14245,GASOLINA DE AVIAÇÃO (m3),MINAS GERAIS,223.367,2002-04-01,m3
14246,GASOLINA DE AVIAÇÃO (m3),ESPÍRITO SANTO,0.823,2002-04-01,m3
14247,GASOLINA DE AVIAÇÃO (m3),RIO DE JANEIRO,170.135,2002-04-01,m3
14248,GASOLINA DE AVIAÇÃO (m3),SÃO PAULO,18078.144,2002-04-01,m3
14249,GASOLINA DE AVIAÇÃO (m3),PARANÁ,308.941,2002-04-01,m3
14250,GASOLINA DE AVIAÇÃO (m3),SANTA CATARINA,98.654,2002-04-01,m3
14251,GASOLINA DE AVIAÇÃO (m3),RIO GRANDE DO SUL,629.633,2002-04-01,m3
14252,GASOLINA DE AVIAÇÃO (m3),MATO GROSSO DO SUL,239.578,2002-04-01,m3
14253,GASOLINA DE AVIAÇÃO (m3),MATO GROSSO,246.284,2002-04-01,m3
14254,GASOLINA DE AVIAÇÃO (m3),GOIÁS,237.126,2002-04-01,m3
14255,GASOLINA DE AVIAÇÃO (m3),DISTRITO FEDERAL,24.044,2002-04-01,m3
14256,GASOLINA DE AVIAÇÃO (m3),RONDÔNIA,61.856,2003-04-01,m3
14257,GASOLINA DE AVIAÇÃO (m3),ACRE,0.0,2003-04-01,m3
14258,GASOLINA DE AVIAÇÃO (m3),AMAZONAS,76.29,2003-04-01,m3
14259,GASOLINA DE AVIAÇÃO (m3),RORAIMA,47.352,2003-04-01,m3
14260,GASOLINA DE AVIAÇÃO (m3),PARÁ,269.438,2003-04-01,m3
14261,GASOLINA DE AVIAÇÃO (m3),AMAPÁ,394.85,2003-04-01,m3
14262,GASOLINA DE AVIAÇÃO (m3),TOCANTINS,115.423,2003-04-01,m3
14263,GASOLINA DE AVIAÇÃO (m3),MARANHÃO,73.805,2003-04-01,m3
