,product,uf,volume,year_month,unit
0,ÓLEO DIESEL S-10 (m3),RONDÔNIA,81453.67,2013-01-01,m3
1,ÓLEO DIESEL S-10 (m3),ACRE,1483.0,2013-01-01,m3
2,ÓLEO DIESEL S-10 (m3),AMAZONAS,6836.3,2013-01-01,m3
3,ÓLEO DIESEL S-10 (m3),RORAIMA,1475.3,2013-01-01,m3
4,ÓLEO DIESEL S-10 (m3),PARÁ,40913.48,2013-01-01,m3
5,ÓLEO DIESEL S-10 (m3),AMAPÁ,683.948,2013-01-01,m3
6,ÓLEO DIESEL S-10 (m3),TOCANTINS,11771.7,2013-01-01,m3
7,ÓLEO DIESEL S-10 (m3),MARANHÃO,12974.0,2013-01-01,m3
8,ÓLEO DIESEL S-10 (m3),PIAUÍ,6373.25,2013-01-01,m3
9,ÓLEO DIESEL S-10 (m3),CEARÁ,47724.922,2013-01-01,m3
10,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,3025.55,2013-01-01,m3
11,ÓLEO DIESEL S-10 (m3),PARAÍBA,2964.5,2013-01-01,m3
12,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,94832.55,2013-01-01,m3
13,ÓLEO DIESEL S-10 (m3),ALAGOAS,58801.636999999995,2013-01-01,m3
14,ÓLEO DIESEL S-10 (m3),SERGIPE,9882.4,2013-01-01,m3
15,ÓLEO DIESEL S-10 (m3),BAHIA,55057.999,2013-01-01,m3
16,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,102297.806,2013-01-01,m3
17,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,13020.0,2013-01-01,m3
18,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,92614.39,2013-01-01,m3
19,ÓLEO DIESEL S-10 (m3),SÃO PAULO,235476.41,2013-01-01,m3
20,ÓLEO DIESEL S-10 (m3),PARANÁ,54564.884,2013-01-01,m3
21,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,31415.778,2013-01-01,m3
22,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,36805.532,2013-01-01,m3
23,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,10515.1,2013-01-01,m3
24,ÓLEO DIESEL S-10 (m3),MATO GROSSO,15429.153,2013-01-01,m3
25,ÓLEO DIESEL S-10 (m3),GOIÁS,14061.55,2013-01-01,m3
26,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,66012.73,2013-01-01,m3
27,ÓLEO DIESEL S-500 (m3),RONDÔNIA,0.0,2013-01-01,m3
28,ÓLEO DIESEL S-500 (m3),ACRE,0.0,2013-01-01,m3
29,ÓLEO DIESEL S-500 (m3),AMAZONAS,541.0,2013-01-01,m3
30,ÓLEO DIESEL S-500 (m3),RORAIMA,0.0,2013-01-01,m3
31,ÓLEO DIESEL S-500 (m3),PARÁ,2056.0,2013-01-01,m3
32,ÓLEO DIESEL S-500 (m3),AMAPÁ,0.0,2013-01-01,m3
33,ÓLEO DIESEL S-500 (m3),TOCANTINS,2330.5,2013-01-01,m3
34,ÓLEO DIESEL S-500 (m3),MARANHÃO,69684.071,2013-01-01,m3
35,ÓLEO DIESEL S-500 (m3),PIAUÍ,39924.95,2013-01-01,m3
36,ÓLEO DIESEL S-500 (m3),CEARÁ,2053.5,2013-01-01,m3
37,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,1022.55,2013-01-01,m3
38,ÓLEO DIESEL S-500 (m3),PARAÍBA,38591.16,2013-01-01,m3
39,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,749045.37,2013-01-01,m3
40,ÓLEO DIESEL S-500 (m3),ALAGOAS,32434.0,2013-01-01,m3
41,ÓLEO DIESEL S-500 (m3),SERGIPE,23705.3,2013-01-01,m3
42,ÓLEO DIESEL S-500 (m3),BAHIA,240737.51,2013-01-01,m3
43,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,220656.52,2013-01-01,m3
44,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,88926.941,2013-01-01,m3
45,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,82454.598,2013-01-01,m3
46,ÓLEO DIESEL S-500 (m3),SÃO PAULO,628861.003,2013-01-01,m3
47,ÓLEO DIESEL S-500 (m3),PARANÁ,341786.96,2013-01-01,m3
48,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,108014.698,2013-01-01,m3
49,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,92444.418,2013-01-01,m3
50,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,5890.73,2013-01-01,m3
51,ÓLEO DIESEL S-500 (m3),MATO GROSSO,981.225,2013-01-01,m3
52,ÓLEO DIESEL S-500 (m3),GOIÁS,28780.9,2013-01-01,m3
53,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,0.0,2013-01-01,m3
54,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,57128.718,2013-01-01,m3
55,ÓLEO DIESEL S-1800 (m3),ACRE,14139.166,2013-01-01,m3
56,ÓLEO DIESEL S-1800 (m3),AMAZONAS,97615.793,2013-01-01,m3
57,ÓLEO DIESEL S-1800 (m3),RORAIMA,5462.8,2013-01-01,m3
58,ÓLEO DIESEL S-1800 (m3),PARÁ,138496.156,2013-01-01,m3
59,ÓLEO DIESEL S-1800 (m3),AMAPÁ,36902.285,2013-01-01,m3
60,ÓLEO DIESEL S-1800 (m3),TOCANTINS,58116.55,2013-01-01,m3
61,ÓLEO DIESEL S-1800 (m3),MARANHÃO,12291.8,2013-01-01,m3
62,ÓLEO DIESEL S-1800 (m3),PIAUÍ,10.0,2013-01-01,m3
63,ÓLEO DIESEL S-1800 (m3),CEARÁ,34480.0,2013-01-01,m3
64,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,48146.9,2013-01-01,m3
65,ÓLEO DIESEL S-1800 (m3),PARAÍBA,61.0,2013-01-01,m3
66,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,267.0,2013-01-01,m3
67,ÓLEO DIESEL S-1800 (m3),ALAGOAS,0.0,2013-01-01,m3
68,ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2013-01-01,m3
69,ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2013-01-01,m3
70,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,366934.587,2013-01-01,m3
71,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,380.45,2013-01-01,m3
72,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,52102.783,2013-01-01,m3
73,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,243383.286,2013-01-01,m3
74,ÓLEO DIESEL S-1800 (m3),PARANÁ,14536.469,2013-01-01,m3
75,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,74259.53,2013-01-01,m3
76,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,129263.354,2013-01-01,m3
77,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,84477.19,2013-01-01,m3
78,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,2381033.9949999996,2013-01-01,m3
79,ÓLEO DIESEL S-1800 (m3),GOIÁS,149833.82,2013-01-01,m3
80,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,29075.876,2013-01-01,m3
81,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,2027.049,2013-01-01,m3
82,ÓLEO DIESEL MARÍTIMO (m3),ACRE,25.0,2013-01-01,m3
83,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,8964.348,2013-01-01,m3
84,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,70.0,2013-01-01,m3
85,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,7856.0,2013-01-01,m3
86,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,100.0,2013-01-01,m3
87,ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2013-01-01,m3
88,ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,797.0,2013-01-01,m3
89,ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,130.0,2013-01-01,m3
90,ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,400.0,2013-01-01,m3
91,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,9349.0,2013-01-01,m3
92,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,141.0,2013-01-01,m3
93,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,1068.0,2013-01-01,m3
94,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,83.0,2013-01-01,m3
95,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,284.0,2013-01-01,m3
96,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,2197.058,2013-01-01,m3
97,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2013-01-01,m3
98,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,4046.941,2013-01-01,m3
99,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,28093.381,2013-01-01,m3
100,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,2842.04,2013-01-01,m3
101,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,603.9,2013-01-01,m3
102,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,4834.0,2013-01-01,m3
103,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,1818.0,2013-01-01,m3
104,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,810.0,2013-01-01,m3
105,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2013-01-01,m3
106,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2013-01-01,m3
107,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2013-01-01,m3
108,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,10.0,2013-01-01,m3
109,ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2013-01-01,m3
110,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2013-01-01,m3
111,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2013-01-01,m3
112,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2013-01-01,m3
113,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2013-01-01,m3
114,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2013-01-01,m3
115,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2013-01-01,m3
116,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2013-01-01,m3
117,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2013-01-01,m3
118,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2013-01-01,m3
119,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2013-01-01,m3
120,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,0.0,2013-01-01,m3
121,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2013-01-01,m3
122,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2013-01-01,m3
123,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2013-01-01,m3
124,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,2.491,2013-01-01,m3
125,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2013-01-01,m3
126,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,893.606,2013-01-01,m3
127,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,1691.852,2013-01-01,m3
128,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,89.777,2013-01-01,m3
129,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,20.0,2013-01-01,m3
130,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,3933.312,2013-01-01,m3
131,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,30.0,2013-01-01,m3
132,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,0.0,2013-01-01,m3
133,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2013-01-01,m3
134,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2013-01-01,m3
135,ÓLEO DIESEL S-10 (m3),RONDÔNIA,12517.9,2014-01-01,m3
136,ÓLEO DIESEL S-10 (m3),ACRE,2253.0,2014-01-01,m3
137,ÓLEO DIESEL S-10 (m3),AMAZONAS,7952.262,2014-01-01,m3
138,ÓLEO DIESEL S-10 (m3),RORAIMA,1856.6,2014-01-01,m3
139,ÓLEO DIESEL S-10 (m3),PARÁ,46813.45,2014-01-01,m3
140,ÓLEO DIESEL S-10 (m3),AMAPÁ,891.0,2014-01-01,m3
141,ÓLEO DIESEL S-10 (m3),TOCANTINS,15295.6,2014-01-01,m3
142,ÓLEO DIESEL S-10 (m3),MARANHÃO,20226.5,2014-01-01,m3
143,ÓLEO DIESEL S-10 (m3),PIAUÍ,167251.68,2014-01-01,m3
144,ÓLEO DIESEL S-10 (m3),CEARÁ,61558.161,2014-01-01,m3
145,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,8367.0,2014-01-01,m3
146,ÓLEO DIESEL S-10 (m3),PARAÍBA,13239.87,2014-01-01,m3
147,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,68334.0,2014-01-01,m3
148,ÓLEO DIESEL S-10 (m3),ALAGOAS,9001.5,2014-01-01,m3
149,ÓLEO DIESEL S-10 (m3),SERGIPE,10641.5,2014-01-01,m3
150,ÓLEO DIESEL S-10 (m3),BAHIA,62844.116,2014-01-01,m3
151,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,122718.383,2014-01-01,m3
152,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,19840.35,2014-01-01,m3
153,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,96899.815,2014-01-01,m3
154,ÓLEO DIESEL S-10 (m3),SÃO PAULO,266790.807,2014-01-01,m3
155,ÓLEO DIESEL S-10 (m3),PARANÁ,77543.666,2014-01-01,m3
156,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,612054.306,2014-01-01,m3
157,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,60585.175,2014-01-01,m3
158,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,28238.2,2014-01-01,m3
159,ÓLEO DIESEL S-10 (m3),MATO GROSSO,40309.371,2014-01-01,m3
160,ÓLEO DIESEL S-10 (m3),GOIÁS,50630.481,2014-01-01,m3
161,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,15254.853,2014-01-01,m3
162,ÓLEO DIESEL S-500 (m3),RONDÔNIA,59527.8,2014-01-01,m3
163,ÓLEO DIESEL S-500 (m3),ACRE,11907.08,2014-01-01,m3
164,ÓLEO DIESEL S-500 (m3),AMAZONAS,23598.5,2014-01-01,m3
165,ÓLEO DIESEL S-500 (m3),RORAIMA,8780.2,2014-01-01,m3
166,ÓLEO DIESEL S-500 (m3),PARÁ,109966.713,2014-01-01,m3
167,ÓLEO DIESEL S-500 (m3),AMAPÁ,32269.1,2014-01-01,m3
168,ÓLEO DIESEL S-500 (m3),TOCANTINS,49772.45,2014-01-01,m3
169,ÓLEO DIESEL S-500 (m3),MARANHÃO,968961.4189999999,2014-01-01,m3
170,ÓLEO DIESEL S-500 (m3),PIAUÍ,36010.8,2014-01-01,m3
171,ÓLEO DIESEL S-500 (m3),CEARÁ,42096.5,2014-01-01,m3
172,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,54424.05,2014-01-01,m3
173,ÓLEO DIESEL S-500 (m3),PARAÍBA,32443.66,2014-01-01,m3
174,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,88770.5,2014-01-01,m3
175,ÓLEO DIESEL S-500 (m3),ALAGOAS,21169.4,2014-01-01,m3
176,ÓLEO DIESEL S-500 (m3),SERGIPE,18352.5,2014-01-01,m3
177,ÓLEO DIESEL S-500 (m3),BAHIA,230482.933,2014-01-01,m3
178,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,499814.073,2014-01-01,m3
179,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,76565.994,2014-01-01,m3
180,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,118600.961,2014-01-01,m3
181,ÓLEO DIESEL S-500 (m3),SÃO PAULO,648227.785,2014-01-01,m3
182,ÓLEO DIESEL S-500 (m3),PARANÁ,4120736.249,2014-01-01,m3
183,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,138683.52,2014-01-01,m3
184,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,249793.122,2014-01-01,m3
185,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,108645.1,2014-01-01,m3
186,ÓLEO DIESEL S-500 (m3),MATO GROSSO,205202.443,2014-01-01,m3
187,ÓLEO DIESEL S-500 (m3),GOIÁS,245885.068,2014-01-01,m3
188,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,23053.277,2014-01-01,m3
189,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,0.0,2014-01-01,m3
190,ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2014-01-01,m3
191,ÓLEO DIESEL S-1800 (m3),AMAZONAS,64226.892,2014-01-01,m3
192,ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2014-01-01,m3
193,ÓLEO DIESEL S-1800 (m3),PARÁ,5560.815,2014-01-01,m3
194,ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2014-01-01,m3
195,ÓLEO DIESEL S-1800 (m3),TOCANTINS,20.0,2014-01-01,m3
196,ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2014-01-01,m3
197,ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2014-01-01,m3
198,ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2014-01-01,m3
199,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2014-01-01,m3
200,ÓLEO DIESEL S-1800 (m3),PARAÍBA,0.0,2014-01-01,m3
201,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,0.0,2014-01-01,m3
202,ÓLEO DIESEL S-1800 (m3),ALAGOAS,0.0,2014-01-01,m3
203,ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2014-01-01,m3
204,ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2014-01-01,m3
205,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,2658.18,2014-01-01,m3
206,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2014-01-01,m3
207,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,931.017,2014-01-01,m3
208,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,217410.257,2014-01-01,m3
209,ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2014-01-01,m3
210,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2014-01-01,m3
211,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2014-01-01,m3
212,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,0.0,2014-01-01,m3
213,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,1155.24,2014-01-01,m3
214,ÓLEO DIESEL S-1800 (m3),GOIÁS,673.95,2014-01-01,m3
215,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2014-01-01,m3
216,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,842.4,2014-01-01,m3
217,ÓLEO DIESEL MARÍTIMO (m3),ACRE,55.0,2014-01-01,m3
218,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,10470.421,2014-01-01,m3
219,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,0.0,2014-01-01,m3
220,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,6713.9,2014-01-01,m3
221,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,1754.0,2014-01-01,m3
222,ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2014-01-01,m3
223,ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,119.0,2014-01-01,m3
224,ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,255.0,2014-01-01,m3
225,ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,895.0,2014-01-01,m3
226,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,530.0,2014-01-01,m3
227,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,78.0,2014-01-01,m3
228,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,627.0,2014-01-01,m3
229,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,35.0,2014-01-01,m3
230,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,125.0,2014-01-01,m3
231,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,1471.0,2014-01-01,m3
232,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2014-01-01,m3
233,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,4592.052,2014-01-01,m3
234,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,331446.11299999995,2014-01-01,m3
235,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,3574.0,2014-01-01,m3
236,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,525.0,2014-01-01,m3
237,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,5540.449,2014-01-01,m3
238,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,1640.0,2014-01-01,m3
239,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,180.0,2014-01-01,m3
240,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2014-01-01,m3
241,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2014-01-01,m3
242,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2014-01-01,m3
243,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,136.0,2014-01-01,m3
244,ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2014-01-01,m3
245,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2014-01-01,m3
246,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2014-01-01,m3
247,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2014-01-01,m3
248,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2014-01-01,m3
249,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2014-01-01,m3
250,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2014-01-01,m3
251,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2014-01-01,m3
252,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2014-01-01,m3
253,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2014-01-01,m3
254,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2014-01-01,m3
255,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,405.5,2014-01-01,m3
256,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2014-01-01,m3
257,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2014-01-01,m3
258,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2014-01-01,m3
259,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,11.378,2014-01-01,m3
260,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2014-01-01,m3
261,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,1509.203,2014-01-01,m3
262,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,1012.19,2014-01-01,m3
263,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,82.43,2014-01-01,m3
264,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,65.0,2014-01-01,m3
265,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,298.194,2014-01-01,m3
266,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,30.0,2014-01-01,m3
267,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,0.0,2014-01-01,m3
268,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2014-01-01,m3
269,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2014-01-01,m3
270,ÓLEO DIESEL S-10 (m3),RONDÔNIA,12499.3,2015-01-01,m3
271,ÓLEO DIESEL S-10 (m3),ACRE,1917.0,2015-01-01,m3
272,ÓLEO DIESEL S-10 (m3),AMAZONAS,8884.494,2015-01-01,m3
273,ÓLEO DIESEL S-10 (m3),RORAIMA,26994.4,2015-01-01,m3
274,ÓLEO DIESEL S-10 (m3),PARÁ,68228.665,2015-01-01,m3
275,ÓLEO DIESEL S-10 (m3),AMAPÁ,1180.0,2015-01-01,m3
276,ÓLEO DIESEL S-10 (m3),TOCANTINS,24056.6,2015-01-01,m3
277,ÓLEO DIESEL S-10 (m3),MARANHÃO,37213.6,2015-01-01,m3
278,ÓLEO DIESEL S-10 (m3),PIAUÍ,17481.0,2015-01-01,m3
279,ÓLEO DIESEL S-10 (m3),CEARÁ,61183.03,2015-01-01,m3
280,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,8785.0,2015-01-01,m3
281,ÓLEO DIESEL S-10 (m3),PARAÍBA,12635.94,2015-01-01,m3
282,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,63217.476,2015-01-01,m3
283,ÓLEO DIESEL S-10 (m3),ALAGOAS,12299.0,2015-01-01,m3
284,ÓLEO DIESEL S-10 (m3),SERGIPE,10528.404,2015-01-01,m3
285,ÓLEO DIESEL S-10 (m3),BAHIA,76403.699,2015-01-01,m3
286,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,1681512.413,2015-01-01,m3
287,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,27764.0,2015-01-01,m3
288,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,114092.603,2015-01-01,m3
289,ÓLEO DIESEL S-10 (m3),SÃO PAULO,375389.017,2015-01-01,m3
290,ÓLEO DIESEL S-10 (m3),PARANÁ,106952.118,2015-01-01,m3
291,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,58469.93,2015-01-01,m3
292,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,61386.93,2015-01-01,m3
293,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,31418.25,2015-01-01,m3
294,ÓLEO DIESEL S-10 (m3),MATO GROSSO,32228.4,2015-01-01,m3
295,ÓLEO DIESEL S-10 (m3),GOIÁS,47626.51,2015-01-01,m3
296,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,16732.872,2015-01-01,m3
297,ÓLEO DIESEL S-500 (m3),RONDÔNIA,39391.7,2015-01-01,m3
298,ÓLEO DIESEL S-500 (m3),ACRE,9676.0,2015-01-01,m3
299,ÓLEO DIESEL S-500 (m3),AMAZONAS,242029.416,2015-01-01,m3
300,ÓLEO DIESEL S-500 (m3),RORAIMA,7214.593,2015-01-01,m3
